38,0,0.329412,0,0,0,0.07793,0,0,0,0,0,0,0,0.407342
39,0,0.349066,0,0,0,0.076077,0,0,0,0,0,0,0,0.425143
40,0.000873,0.28065,0,0,0,0.112035,0,0,0,0,0,0,0,0.392685
41,0.000564,0.268268,0,0,0,0.126088,0,0,0,0,0,0,0,0.394356
42,0.000777,0.27363,0,0.049847,0,0.12735,0,0,0,0,0,0,0,0.450827
43,0,0.270829,0,0,0,0,0,0,0,0,0,0,0,0.270829
44,0,0.260976,0,0,0,0.040924,0,0,0,0,0,0,0,0.3019
45,0,0.258389,0,0,0,0.077289,0,0,0,0,0,0,0,0.335678
46,0,0.252907,0,0,0,0.131723,0,0,0,0,0,0,0,0.38463
47,0,0.162218,0,0,0,0,0,0,0,0,0,0,0,0.162218
48,0,0.182435,0,0,0,0,0,0,0,0,0,0,0,0.182435
49,0,0.202639,0,0,0,0,0,0,0,0,0,0,0,0.202639
50,0,0.222829,0,0,0,0,0,0,0,0,0,0,0,0.222829
51,0,0.243006,0,0,0,0,0,0,0,0,0,0,0,0.243006
52,0.000278,0.159134,0,0,0,0.000198,0,0,0,0,0,0,0,0.159332
53,0.000139,0.166211,0,0,0,0.000396,0,0,0,0,0,0,0,0.166607
54,0.000046,0.200592,0,0,0,0.000198,0,0,0,0,0,0,0,0.20079
55,0.000093,0.246973,0,0,0,0.000396,0,0,0,0,0,0,0,0.247369
56,0,0.179403,0,0,0,0,0,0,0,0,0,0,0,0.179403
57,0,0.179403,0,0,0,0,0,0,0,0,0,0,0,0.179403
58,0,0.179403,0,0,0,0,0,0,0,0,0,0,0,0.179403
59,0,0.179403,0,0,0,0,0,0,0,0,0,0,0,0.179403
60,0,0.179403,0,0,0,0,0,0,0,0,0,0,0,0.179403
61,0.000079,0.243294,0,0,0,0,0,0,0,0,0,0,0,0.243294
62,0.000118,0.232452,0,0,0,0.110069,0,0,0,0,0,0,0,0.342521
63,0.000927,0.173213,0,0,0,0,0,0,0,0,0,0,0,0.173213
64,0.001159,0.135792,0,0,0,0,0,0,0,0,0,0,0,0.135792
65,0.001297,0.164073,0,0,0,0,0,0,0,0,0,0,0,0.164073
66,0.00088,0.172209,0,0,0,0,0,0,0,0,0,0,0,0.172209
67,0.000972,0.215599,0,0,0,0,0,0,0,0,0,0,0,0.215599
68,0.000833,0.232767,0,0,0,0,0,0,0,0,0,0,0,0.232767
69,0.000694,0.234809,0,0,0,0,0,0,0,0,0,0,0,0.234809
70,0.00051,0.236003,0,0,0,0,0,0.011614,0,0,0,0,0,0.247617
71,0.000834,0.235065,0,0,0,0,0,0.021724,0,0,0,0,0,0.256789
72,0.00051,0.234252,0,0,0,0,0,0.03233,0,0,0,0,0,0.266582
73,0.000695,0.174255,0,0,0,0,0,0,0,0,0,0,0,0.174255
74,0.000695,0.174255,0,0,0,0,0,0,0,0,0,0,0,0.174255
75,0.000463,0.204382,0,0,0,0,0,0,0,0,0,0,0,0.204382
76,0.000694,0.235615,0,0,0,0,0,0,0,0,0,0,0,0.235615
77,0,0.138952,0,0,0,0,0,0,0,0,0,0,0,0.138952
78,0,0.138952,0,0,0,0,0,0,0,0,0,0,0,0.138952
79,0,0.161207,0,0,0,0,0,0,0,0,0,0,0,0.161207
80,0,0.161207,0,0,0,0,0,0,0,0,0,0,0,0.161207
81,0,0.161207,0,0,0,0,0,0,0,0,0,0,0,0.161207
82,0,0.161207,0,0,0,0,0,0,0,0,0,0,0,0.161207
83,0,0.195569,0,0,0,0,0,0,0,0,0,0,0,0.195569
84,0,0.195569,0,0,0,0,0,0,0,0,0,0,0,0.195569
85,0,0.195569,0,0,0,0,0,0,0,0,0,0,0,0.195569
86,0,0.22182,0,0,0,0,0,0,0,0,0,0,0,0.22182
87,0,0.22182,0,0,0,0,0,0,0,0,0,0,0,0.22182
88,0,0.22182,0,0,0,0,0,0,0,0,0,0,0,0.22182
89,0,0.250065,0,0,0,0,0,0,0,0,0,0,0,0.250065
90,0,0.250065,0,0,0,0,0,0,0,0,0,0,0,0.250065
91,0,0.250065,0,0,0,0,0,0,0,0,0,0,0,0.250065
92,0,0.250065,0,0,0,0,0,0,0,0,0,0,0,0.250065
93,0,0.254098,0,0,0,0,0,0,0,0,0,0,0,0.254098
94,0,0.254098,0,0,0,0,0,0,0,0,0,0,0,0.254098
95,0,0.254098,0,0,0,0,0,0,0,0,0,0,0,0.254098
96,0,0.254098,0,0,0,0,0,0,0,0,0,0,0,0.254098
97,0,0.268209,0,0,0,0,0,0,0,0,0,0,0,0.268209
98,0,0.268209,0,0,0,0,0,0,0,0,0,0,0,0.268209
99,0,0.276269,0,0,0,0,0,0,0,0,0,0,0,0.276269
100,0,0.276269,0,0,0,0,0,0,0,0,0,0,0,0.276269
101,0,0.276269,0,0,0,0,0,0,0,0,0,0,0,0.276269
102,0,0.280299,0,0,0,0,0,0,0,0,0,0,0,0.280299
103,0,0.296411,0,0,0,0,0,0,0,0,0,0,0,0.296411
104,0,0.296411,0,0,0,0,0,0,0,0,0,0,0,0.296411
105,0,0.231809,0,0,0,0,0,0,0,0,0,0,0,0.231809
106,0,0.206274,0,0,0,0,0,0,0,0,0,0,0,0.206274
107,0,0.223636,0,0,0,0,0,0,0,0,0,0,0,0.223636
108,0,0.265286,0,0,0,0,0,0,0,0,0,0,0,0.265286
109,0,0.271433,0,0,0,0,0,0,0,0,0,0,0,0.271433
110,0.000185,0.148929,0,0,0,0.000238,0,0,0,0,0,0,0,0.149167
111,0.000185,0.148929,0,0,0,0.000238,0,0,0,0,0,0,0,0.149167
112,0.000185,0.148929,0,0,0,0.000238,0,0,0,0,0,0,0,0.149167
113,0.000185,0.148929,0,0,0,0.000238,0,0,0,0,0,0,0,0.149167
114,0,0.316545,0,0,0,0.079772,0,0,0,0,0,0,0,0.396317
115,0,0.256612,0,0,0,0.019607,0,0,0,0,0,0,0,0.276219
116,0,0.284577,0,0,0,0.019404,0,0,0,0,0,0,0,0.303981
117,0,0.311296,0,0,0,0.094259,0,0,0,0,0,0,0,0.405555
118,0,0.168881,0,0,0,0.085433,0,0,0,0,0,0,0,0.254314
119,0,0.174121,0,0,0,0.036979,0,0,0,0,0,0,0,0.2111
120,0,0.193771,0,0,0,0.038875,0,0,0,0,0,0,0,0.232646
121,0,0.194771,0,0,0,0.078102,0,0,0,0,0,0,0,0.272873
122,0,0.216326,0,0,0,0.076243,0,0,0,0,0,0,0,0.292569
123,0,0.240524,0,0,0,0.036939,0,0,0,0,0,0,0,0.277463
124,0,0.2382,0,0,0,0.079874,0,0,0,0,0,0,0,0.318074
125,0,0.240936,0,0,0,0.119219,0,0,0,0,0,0,0,0.360155
126,0,0.227651,0,0,0,0.019617,0,0,0,0,0,0,0,0.247268
127,0,0.283903,0,0,0,0.097889,0,0,0,0,0,0,0,0.381792
128,0,0.257598,0,0,0,0.035019,0,0,0,0,0,0,0,0.292617
129,0,0.2792,0,0,0,0.050175,0,0,0,0,0,0,0,0.329375
130,0,0.295607,0,0,0,0.05204,0,0,0,0,0,0,0,0.347647
131,0,0.204761,0,0,0,0.018652,0,0,0,0,0,0,0,0.223413
132,0,0.196685,0,0,0,0.039444,0,0,0,0,0,0,0,0.236129
133,0,0.256376,0,0,0,0.088754,0,0,0,0,0,0,0,0.34513
134,0,0.278395,0,0,0,0.089625,0,0,0,0,0,0,0,0.36802
135,0,0.21877,0,0,0,0.113989,0,0,0,0,0,0,0,0.332759
136,0,0.232398,0,0,0,0.119235,0,0,0,0,0,0,0,0.351633
137,0,0.258253,0,0,0,0.110387,0,0,0,0,0,0,0,0.36864
138,0,0.282318,0,0,0,0.108574,0,0,0,0,0,0,0,0.390892
139,0,0.199564,0,0,0,0.020597,0,0,0,0,0,0,0,0.220161
140,0,0.221655,0,0,0,0.019619,0,0,0,0,0,0,0,0.241274
141,0,0.239662,0,0,0,0.019419,0,0,0,0,0,0,0,0.259081
142,0,0.224749,0,0,0,0.053603,0,0,0,0,0,0,0,0.278352
143,0,0.233007,0,0,0,0.050213,0,0,0,0,0,0,0,0.28322
144,0,0.185674,0,0,0,0.061492,0,0,0,0,0,0,0,0.247166
145,0,0.211887,0,0,0,0.090084,0,0,0,0,0,0,0,0.301971
146,0.002084,0.141755,0,0,0,0,0,0,0,0,0,0,0,0.141755
147,0.001389,0.187283,0,0,0,0,0,0,0,0,0,0,0,0.187283
148,0.000926,0.223675,0,0,0,0,0,0,0,0,0,0,0,0.223675
149,0.00092,0.138837,0,0.106299,0,0,0,0,0,0,0,0,0,0.245136
150,0.000919,0.144615,0,0.130515,0,0,0,0,0,0,0,0,0,0.27513
151,0.000918,0.139462,0,0.145233,0,0,0,0,0,0,0,0,0,0.284695
152,0.001378,0.220005,0,0.102959,0,0,0,0,0,0,0,0,0,0.322964
153,0,0.167748,0,0,0.006173,0,0,0,0,0,0,0,0,0.173921
154,0,0.159978,0,0,0.01475,0,0,0,0,0,0,0,0,0.174728
155,0,0.172092,0,0,0.025057,0,0,0,0,0,0,0,0,0.197149
156,0,0.163312,0,0,0,0,0,0.009172,0,0,0,0,0,0.172484
157,0,0.175545,0,0,0,0,0,0.019013,0,0,0,0,0,0.194558
158,0,0.174623,0,0,0,0,0,0.028393,0,0,0,0,0,0.203016
159,0,0.173224,0,0.009633,0,0,0,0,0,0,0,0,0,0.182857
160,0,0.172088,0,0.020215,0,0,0,0,0,0,0,0,0,0.192303
161,0,0.173977,0,0.030993,0,0,0,0,0,0,0,0,0,0.20497
162,0,0.173658,0,0,0,0,0,0,0.009126,0,0,0,0,0.182784
163,0,0.175804,0,0,0,0,0,0,0.018362,0,0,0,0,0.194166
164,0,0.175001,0,0,0,0,0,0,0.027092,0,0,0,0,0.202093
165,0,0.173441,0,0,0,0,0.008997,0,0,0,0,0,0,0.182438
166,0,0.173545,0,0,0,0,0.018111,0,0,0,0,0,0,0.191656
167,0,0.171472,0,0,0,0,0.026381,0,0,0,0,0,0,0.197853
168,0,0.171604,0,0,0,0,0,0,0,0.002522,0,0,0,0.174126
169,0,0.172913,0,0,0,0,0,0,0,0.005112,0,0,0,0.178025
170,0,0.175193,0,0,0,0,0,0,0,0.007288,0,0,0,0.182481
171,0,0.17338,0.004698,0,0,0,0,0,0,0,0,0,0,0.178078
172,0,0.174413,0.007166,0,0,0,0,0,0,0,0,0,0,0.181579
173,0,0.174439,0.010063,0,0,0,0,0,0,0,0,0,0,0.184502
174,0,0.172472,0,0,0,0.010062,0,0,0,0,0,0,0,0.182534
175,0,0.171747,0,0,0,0.019635,0,0,0,0,0,0,0,0.191382
176,0,0.169817,0,0,0,0.029309,0,0,0,0,0,0,0,0.199126
177,0,0.175192,0,0,0,0,0,0,0,0,0.006739,0,0,0.181931
178,0,0.169968,0,0,0,0,0,0,0,0,0.01393,0,0,0.183898
179,0,0.172846,0,0,0,0,0,0,0,0,0.019948,0,0,0.192794
180,0,0.16918,0,0,0,0,0,0,0,0,0,0.007757,0,0.176937
181,0,0.174096,0,0,0,0,0,0,0,0,0,0.016592,0,0.190688
182,0,0.175999,0,0,0,0,0,0,0,0,0,0.023999,0,0.199998
183,0,0.174068,0,0,0,0,0,0,0,0,0,0,0.004406,0.178474
184,0,0.176006,0,0,0,0,0,0,0,0,0,0,0.009312,0.185318
185,0,0.18099,0,0,0,0,0,0,0,0,0,0,0.014005,0.194995
186,0.004621,0.155584,0,0,0,0,0,0,0,0,0,0,0,0.155584
187,0.008293,0.157143,0,0,0,0,0,0,0,0,0,0,0,0.157143
188,0.012854,0.157578,0,0,0,0,0,0,0,0,0,0,0,0.157578
189,0,0.13794,0,0,0,0,0,0,0,0,0,0,0,0.13794
190,0,0.14907,0,0,0,0,0,0,0,0,0,0,0,0.14907
191,0,0.15615,0,0,0,0,0,0,0,0,0,0,0,0.15615
192,0,0.162218,0,0,0,0,0,0,0,0,0,0,0,0.162218
193,0,0.170884,0,0,0,0,0,0,0,0,0,0,0,0.170884
194,0,0.197589,0,0,0,0,0,0,0,0,0,0,0,0.197589
195,0,0.202639,0,0,0,0,0,0,0,0,0,0,0,0.202639
196,0,0.216341,0,0,0,0,0,0,0,0,0,0,0,0.216341
197,0,0.154532,0,0,0,0,0,0,0,0,0,0,0,0.154532
198,0,0.1697,0,0,0,0,0,0,0,0,0,0,0,0.1697
199,0,0.204961,0,0,0,0,0,0,0,0,0,0,0,0.204961
200,0.003225,0.202676,0.000047,0,0,0.006502,0,0,0,0,0,0,0,0.209225
201,0.012355,0.200184,0.000234,0,0,0.005871,0,0,0,0,0,0,0,0.206289
202,0.003631,0.1921,0.000511,0,0,0.036101,0,0,0,0,0,0,0,0.228712
203,0.002772,0.207032,0,0,0,0.001975,0,0,0,0,0,0,0,0.209007
204,0.002767,0.202677,0,0.023439,0,0.001972,0,0,0,0,0,0,0,0.228088
205,0.001841,0.199279,0,0.061678,0,0.001969,0,0,0,0,0,0,0,0.262926
206,0.001836,0.203697,0,0.103901,0,0.001963,0,0,0,0,0,0,0,0.309561
207,0,0.285892,0,0,0.05821,0.055922,0,0,0,0,0,0,0,0.400024
208,0,0.283267,0,0,0.057676,0.073878,0,0,0,0,0,0,0,0.414821
209,0,0.28284,0,0,0.095982,0.036883,0,0,0,0,0,0,0,0.415705
210,0,0.332775,0,0,0.096795,0.018598,0,0,0,0,0,0,0,0.448168
211,0,0.323794,0,0,0.094182,0.072384,0,0,0,0,0,0,0,0.49036
212,0,0.28611,0,0,0.038837,0.07462,0,0,0,0,0,0,0,0.399567
213,0,0.285456,0,0,0.09687,0.018612,0,0,0,0,0,0,0,0.400938
214,0,0.28027,0,0,0.09511,0.054823,0,0,0,0,0,0,0,0.430203
215,0,0.329727,0,0,0.095908,0.036855,0,0,0,0,0,0,0,0.46249
216,0,0.330224,0,0,0.057632,0.073822,0,0,0,0,0,0,0,0.461678
217,0,0.288566,0,0,0.058755,0.03763,0,0,0,0,0,0,0,0.384951
218,0,0.14421,0.022499,0.091422,0,0.094028,0,0,0,0,0,0,0,0.352159
219,0.000699,0.287314,0,0,0,0.112214,0,0,0,0,0,0,0,0.399528
220,0.000278,0.159134,0,0,0,0.000198,0,0,0,0,0,0,0,0.159332
221,0.000093,0.246973,0,0,0,0.000396,0,0,0,0,0,0,0,0.247369
222,0,0.268728,0,0,0,0.110368,0,0,0,0,0,0,0,0.379096
223,0,0.308406,0,0,0,0.112061,0,0,0,0,0,0,0,0.420467
224,0,0.247863,0,0.050363,0,0.11002,0,0,0,0,0,0,0,0.408246
225,0,0.272287,0,0.050296,0,0.111737,0,0,0,0,0,0,0,0.43432
226,0,0.235256,0,0.066419,0,0.10992,0,0,0,0,0,0,0,0.411595
227,0,0.168101,0.024727,0.086269,0,0.095826,0,0,0,0,0,0,0,0.374923
228,0,0.196098,0.022495,0.081252,0,0.094015,0,0,0,0,0,0,0,0.39386
229,0,0.21351,0.022507,0.083326,0,0.092182,0,0,0,0,0,0,0,0.411525
230,0,0.107889,0.030207,0.118065,0,0.088561,0,0,0,0,0,0,0,0.344722
231,0,0.153517,0.022005,0.117597,0,0.09384,0,0,0,0,0,0,0,0.386959
232,0.000186,0.142556,0,0,0,0.000258,0,0,0,0,0,0,0,0.142814
233,0.000232,0.171269,0,0,0,0.000198,0,0,0,0,0,0,0,0.171467
234,0.000185,0.188249,0,0,0,0.000198,0,0,0,0,0,0,0,0.188447
235,0.000232,0.229319,0,0,0,0.000238,0,0,0,0,0,0,0,0.229557
236,0,0.253751,0,0,0,0,0,0.04731,0,0,0,0,0,0.301061
237,0,0.25415,0,0,0,0,0,0.075815,0,0,0,0,0,0.329965
238,0,0.30425,0,0,0,0,0,0.047271,0,0,0,0,0,0.351521
239,0,0.304728,0,0,0,0,0,0.075752,0,0,0,0,0,0.38048
240,0,0.238974,0,0,0,0.05771,0,0,0,0,0,0,0,0.296684
241,0,0.253923,0,0,0,0.070683,0,0,0,0,0,0,0,0.324606
242,0,0.253923,0,0,0,0.070683,0,0,0,0,0,0,0,0.324606
243,0,0.267326,0,0,0,0.065124,0,0,0,0,0,0,0,0.33245
244,0,0.275271,0,0,0,0.050178,0,0,0,0,0,0,0,0.325449
245,0,0.272719,0,0,0,0.061405,0,0,0,0,0,0,0,0.334124
246,0,0.292936,0,0,0,0.088881,0,0,0,0,0,0,0,0.381817
247,0,0.311632,0,0,0,0.074292,0,0,0,0,0,0,0,0.385924
248,0,0.181909,0,0,0,0,0,0.048315,0,0,0,0,0,0.230224
249,0,0.183733,0,0,0,0,0,0.028389,0,0,0,0,0,0.212122
250,0,0.1815,0,0,0,0,0,0.007562,0,0,0,0,0,0.189062
251,0,0.214304,0,0,0,0,0,0.04734,0,0,0,0,0,0.261644
252,0,0.209024,0,0,0,0,0,0.028377,0,0,0,0,0,0.237401
253,0,0.216898,0,0,0,0,0,0.010393,0,0,0,0,0,0.227291
254,0,0.251453,0,0,0,0,0,0.027411,0,0,0,0,0,0.278864
255,0,0.25423,0,0,0,0,0,0.009442,0,0,0,0,0,0.263672
256,0,0.297232,0,0,0,0,0,0.050121,0,0,0,0,0,0.347353
257,0,0.294551,0,0,0,0,0,0.009436,0,0,0,0,0,0.303987
258,0,0.302248,0,0,0,0,0,0.04822,0,0,0,0,0,0.350468
259,0,0.304266,0,0,0,0,0,0.048219,0,0,0,0,0,0.352485
260,0,0.307358,0,0,0,0,0,0.052009,0,0,0,0,0,0.359367
261,0,0.314504,0,0,0,0,0,0.056745,0,0,0,0,0,0.371249
262,0,0.160539,0,0,0,0.033158,0,0,0,0,0,0,0,0.193697
263,0,0.187729,0,0,0,0.05025,0,0,0,0,0,0,0,0.237979
264,0,0.194522,0,0,0,0.03122,0,0,0,0,0,0,0,0.225742
265,0,0.196633,0,0,0,0.059617,0,0,0,0,0,0,0,0.25625
266,0,0.14998,0,0,0,0,0,0,0,0,0,0,0,0.14998
267,0,0.250065,0,0,0,0,0,0,0,0,0,0,0,0.250065
268,0,0.212735,0,0,0,0,0,0,0,0,0,0,0,0.212735
269,0.000782,0.300315,0,0,0,0.119904,0,0,0,0,0,0,0,0.420219
270,0.000705,0.178317,0.022692,0.081066,0,0.089556,0.000828,0,0,0,0,0,0,0.372459
271,0,0.190616,0,0.070491,0,0.111857,0,0,0.00824,0,0,0,0,0.381204
272,0.000088,0.156788,0,0,0,0.107547,0,0,0,0,0,0,0,0.264335
273,0.010115,0.172897,0,0,0,0.000787,0,0,0,0,0,0,0,0.173684
274,0.012392,0.171585,0,0,0,0.000785,0,0,0,0,0,0,0,0.17237
275,0.000309,0.295729,0,0,0,0.093362,0,0,0,0,0,0,0,0.389091
276,0,0.250928,0,0.052222,0,0.115271,0,0,0,0,0,0,0,0.418421
277,0,0.250928,0,0.052222,0,0.115271,0,0,0,0,0,0,0,0.418421
278,0,0.250928,0,0.052222,0,0.115271,0,0,0,0,0,0,0,0.418421
279,0,0.250928,0,0.052222,0,0.115271,0,0,0,0,0,0,0,0.418421
280,0,0.250928,0,0.052222,0,0.115271,0,0,0,0,0,0,0,0.418421
281,0,0.192058,0.021124,0.082185,0,0.095798,0,0,0,0,0,0,0,0.391165
282,0,0.285597,0,0,0,0.112103,0,0,0,0,0,0,0,0.3977
283,0,0.251346,0,0.052309,0,0.112111,0,0,0,0,0,0,0,0.415766
284,0,0.267263,0,0.052256,0,0.113487,0,0,0,0,0,0,0,0.433006
285,0,0.285231,0,0.053242,0,0.113446,0,0,0,0,0,0,0,0.451919
286,0,0.289131,0,0,0,0.113858,0,0,0,0,0,0,0,0.402989
287,0.001525,0.270505,0,0,0,0.115513,0,0,0,0,0,0,0,0.386018
288,0.00044,0.125025,0.025207,0.101614,0,0.092179,0,0,0,0,0,0,0,0.344025
289,0.000219,0.195059,0,0.07375,0,0.104739,0,0,0.008018,0,0,0,0,0.381566
290,0,0.289131,0,0,0,0.113858,0,0,0,0,0,0,0,0.402989
291,0,0.251393,0,0.052318,0,0.111759,0,0,0,0,0,0,0,0.41547
292,0,0.171645,0.018504,0.079471,0,0.088652,0,0,0,0,0,0,0,0.358272
293,0,0.171645,0.018504,0.079471,0,0.088652,0,0,0,0,0,0,0,0.358272
294,0,0.171645,0.018504,0.079471,0,0.088652,0,0,0,0,0,0,0,0.358272
295,0,0.171645,0.018504,0.079471,0,0.088652,0,0,0,0,0,0,0,0.358272
296,0,0.289131,0,0,0,0.113858,0,0,0,0,0,0,0,0.402989
297,0,0.141502,0.018598,0.081922,0,0.079623,0,0,0,0,0,0,0,0.321645
298,0.002259,0.241189,0,0.074243,0,0.113302,0,0,0.00903,0,0,0,0,0.437764
299,0.001958,0.196011,0,0.093497,0,0.108509,0,0,0.008226,0,0,0,0,0.406243
300,0.001174,0.186339,0,0.073329,0,0.114369,0,0,0.007973,0,0,0,0,0.38201
301,0,0.145749,0.021988,0.090802,0,0.129722,0,0,0,0,0,0,0,0.388261
302,0.007369,0.197052,0,0,0,0.000985,0,0,0,0,0,0,0,0.198037
303,0.001849,0.238105,0,0,0,0.000988,0,0,0,0,0,0,0,0.239093
304,0.008737,0.242193,0,0,0,0.000393,0,0,0,0,0,0,0,0.242586
305,0.000925,0.244998,0,0,0,0.000396,0,0,0,0,0,0,0,0.245394
306,0.006447,0.251484,0,0,0,0.000985,0,0,0,0,0,0,0,0.252469
307,0.007254,0.191597,0,0,0.030272,0.000969,0,0,0,0,0,0,0,0.222838
308,0.006855,0.255887,0,0,0.011596,0.003127,0,0,0,0,0,0,0,0.27061
309,0.007301,0.247827,0,0,0.016048,0.000976,0,0,0,0,0,0,0,0.264851
310,0.006746,0.244737,0,0,0.044445,0.000962,0,0,0,0,0,0,0,0.290144
311,0.008259,0.233924,0,0.034022,0,0.001177,0,0,0,0,0,0,0,0.269123
312,0.008246,0.22845,0,0.056508,0,0.001371,0,0,0,0,0,0,0,0.286329
313,0.000889,0.269822,0,0,0,0.077952,0,0,0,0,0,0,0,0.347774
314,0.000879,0.305659,0,0,0,0.098144,0,0,0,0,0,0,0,0.403803
315,0.000872,0.305063,0,0,0,0.11375,0,0,0,0,0,0,0,0.418813
316,0.00087,0.300398,0,0.020704,0,0.115175,0,0,0,0,0,0,0,0.436277
317,0.007887,0.145605,0.018651,0.080161,0,0.089566,0,0,0,0,0,0,0,0.333983
318,0,0.195069,0,0.08948,0,0.109817,0,0,0,0,0,0,0,0.394366
319,0,0.157387,0.018101,0.093286,0,0.0963,0,0,0,0,0,0,0,0.365074
320,0,0.289938,0,0,0,0.108561,0,0,0,0,0,0,0,0.398499
321,0,0.137345,0.022027,0.093361,0,0.095814,0,0,0,0,0,0,0,0.348547
322,0,0.146692,0.022437,0.075976,0,0.099397,0,0,0,0,0.006601,0,0,0.351103
323,0,0.283094,0.011042,0.049852,0,0.129208,0,0,0,0,0,0,0,0.473196
324,0,0.289809,0,0,0,0.094481,0,0.036022,0,0,0,0,0,0.420312
325,0,0.278065,0.008975,0.045589,0,0.103156,0,0.031285,0,0,0,0,0,0.46707
326,0,0.130579,0.021859,0.083586,0,0.111863,0,0,0,0,0,0,0,0.347887
327,0.000079,0.243294,0,0,0,0,0,0,0,0,0,0,0,0.243294
328,0.000118,0.232452,0,0,0,0.110069,0,0,0,0,0,0,0,0.342521
329,0,0.160195,0,0,0,0,0,0,0,0,0,0,0,0.160195
330,0,0.154072,0,0,0,0.052161,0,0,0,0,0,0,0,0.206233
331,0,0.154019,0,0,0,0.101679,0,0,0,0,0,0,0,0.255698
333,0,0.249245,0,0,0,0.053957,0,0,0,0,0,0,0,0.303202
334,0,0.240766,0,0,0,0.097958,0,0,0,0,0,0,0,0.338724
